MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
1623.3399658	1623.3358154	1601.3358154	2141.8400879	1539.3146973
1623.49	1623.48584	1601.48584	2142.0500488	1428.1453857
1626.3199463	1626.3150635	1604.3150635	2145.72998	1537.65686
1629.3	1629.2945557	1607.2945557	2149.6201172	1531.8063965
1632.280029	1632.2738037	1610.2738037	2153.52002	1527.8109131
1635.27002	1635.2630615	1613.2630615	2157.4099121	1536.9830322
1638.3299561	1638.3222656	1616.3222656	2161.4	1533.46228
1641.22998	1641.2215576	1619.2215576	2165.1799316	1533.9874268
1641.38	1641.371582	1619.371582	2165.3898926	1429.768311
1644.209961	1644.2008057	1622.2008057	2169.0700684	1537.557251
1647.2	1647.1901855	1625.1901855	2172.969971	1532.942749
1650.1800537	1650.1700439	1628.1700439	2176.8601074	1532.0736084
1653.24	1653.22998	1631.22998	2180.8500977	1533.8277588
1656.1400146	1656.13	1634.13	2184.6298828	1534.449829
1656.290039	1656.280029	1634.280029	2184.8400879	1426.866211
1659.13	1659.12	1637.12	2188.530029	1539.3745117
1662.1099854	1662.1	1640.1	2192.4199219	1532.1088867
1665.1700439	1665.1600342	1643.1600342	2196.4	1537.748291
1668.0699463	1668.0599365	1646.0599365	2200.1799316	1534.3852539
1668.219971	1668.209961	1646.209961	2200.3898926	1428.48584
1671.0500488	1671.040039	1649.040039	2204.0700684	1537.9901123
1674.040039	1674.030029	1652.030029	2207.969971	1533.4019775
1677.02002	1677.01001	1655.01001	2211.8601074	1532.0150146
1680.0799561	1680.0699463	1658.0699463	2215.8500977	1533.8277588
1682.97998	1682.969971	1660.969971	2219.6298828	1534.546631
1683.13	1683.12	1661.12	2219.8400879	1426.866211
1685.959961	1685.9499512	1663.9499512	2223.52002	1538.0234375
1688.9499512	1688.9399414	1666.9399414	2227.4199219	1533.4019775
1691.9300537	1691.9193115	1669.9193115	2231.3100586	1531.709961
1694.99	1694.9785156	1672.9785156	2235.3100586	1529.61438
1697.8900146	1697.8778076	1675.8778076	2239.0900879	1533.9785156
1698.0600586	1698.0478516	1676.0478516	2239.3100586	1546.7286377
1700.88	1700.8670654	1678.8670654	2242.97998	1536.3898926
1703.8599854	1703.8463135	1681.8463135	2246.8798828	1527.8953857
1706.8399658	1706.8255615	1684.8255615	2250.77002	1531.640869
1709.8199463	1709.80481	1687.80481	2254.6599121	1531.8287354
1712.8100586	1712.794189	1690.794189	2258.5500488	1536.848511
1715.790039	1715.7734375	1693.7734375	2262.4399414	1531.8287354
1718.77002	1718.7526855	1696.7526855	2266.3400879	1527.802002
1721.76001	1721.7419434	1699.7419434	2270.22998	1536.8798828
1724.74	1724.7213135	1702.7213135	2274.1201172	1531.7347412
1727.719971	1727.7005615	1705.7005615	2278.01001	1531.8287354
1730.7	1730.6799316	1708.6799316	2281.9	1531.8226318
1733.6899414	1733.6699219	1711.6699219	2285.8	1533.3082275
1736.6700439	1736.6500244	1714.6500244	2289.6899414	1532.171631
1739.6500244	1739.63	1717.63	2293.5800781	1532.1088867
1742.63	1742.6099854	1720.6099854	2297.469971	1532.2027588
1745.6099854	1745.5899658	1723.5899658	2301.3601074	1532.0150146
1748.6700439	1748.6500244	1726.6500244	2305.3500977	1533.888916
1751.5799561	1751.5599365	1729.5599365	2309.1398926	1535.6135254
1751.72998	1751.709961	1729.709961	2309.3400879	1499.995239
1754.5600586	1754.540039	1732.540039	2313.030029	1533.9158936
1757.540039	1757.52002	1735.52002	2316.9199219	1532.2027588
1760.52002	1760.5	1738.5	2320.8200684	1528.081665
1763.5	1763.47998	1741.47998	2324.709961	1532.2027588
1766.49	1766.469971	1744.469971	2328.6	1537.161011
1769.469971	1769.4499512	1747.4499512	2332.49	1532.2027588
1772.4499512	1772.4295654	1750.4295654	2336.3798828	1532.0114746
1775.4300537	1775.4089355	1753.4089355	2340.280029	1527.7520752
1778.4200439	1778.3980713	1756.3980713	2344.1699219	1536.954834
1781.4	1781.377319	1759.377319	2348.0600586	1531.6217041
1784.459961	1784.4365234	1762.4365234	2352.0500488	1533.434082
1787.3599854	1787.3358154	1765.3358154	2355.8300781	1533.9592285
1787.51001	1787.4857178	1765.4857178	2356.040039	1429.7420654
1790.3499756	1790.3249512	1768.3249512	2359.72998	1538.88
1793.3299561	1793.304199	1771.304199	2363.6201172	1531.7155762
1796.3100586	1796.283569	1774.283569	2367.51001	1531.77832
1799.3	1799.2727051	1777.2727051	2371.4	1536.954834
1802.3499756	1802.321899	1780.321899	2375.3898926	1528.4178467
1805.26001	1805.2312012	1783.2312012	2379.1799316	1535.1871338
1805.4100342	1805.3812256	1783.3812256	2379.3798828	1499.610229
1808.24	1808.210449	1786.210449	2383.0700684	1533.4560547
1811.22998	1811.2	1789.2	2386.959961	1537.022949
1814.290039	1814.26001	1792.26001	2390.9499512	1533.888916
1817.1899414	1817.1599121	1795.1599121	2394.72998	1534.2884521
1817.3399658	1817.3099365	1795.3099365	2394.9399414	1430.109131
1820.1700439	1820.1400146	1798.1400146	2398.6298828	1533.9158936
1823.1500244	1823.12	1801.12	2402.52002	1532.1088867
1826.1400146	1826.1099854	1804.1099854	2406.4099121	1537.255249
1829.12	1829.0899658	1807.0899658	2410.3	1532.1088867
1832.1	1832.0699463	1810.0699463	2414.1799316	1536.0628662
1835.0799561	1835.0499268	1813.0499268	2418.0800781	1528.1750488
1838.0600586	1838.030029	1816.030029	2421.969971	1532.2655029
1841.0500488	1841.02002	1819.02002	2425.8601074	1537.161011
1844.030029	1844	1822	2429.75	1532.2027588
1847.01001	1846.97998	1824.97998	2433.6499023	1528.1750488
1850.0699463	1850.039917	1828.039917	2437.6398926	1533.8277588
1852.969971	1852.9399414	1830.9399414	2441.4199219	1534.449829
1853.12	1853.0899658	1831.0899658	2441.6298828	1428.2
1855.959961	1855.929199	1833.929199	2445.3100586	1542.9772949
1858.9399414	1858.9084473	1836.9084473	2449.2	1531.8193359
1861.5699463	1861.53772	1839.53772	2452.52002	1583.84021
1862.8599854	1862.8275146	1840.8275146	2453.0900879	4524.8530273
1868.6	1868.56604	1846.56604	2454.97998	6073.4897461
1919.2	1919.1599121	1897.1599121	2455.0500488	1443578.75
1919.219971	1919.1799316	1897.1799316	2455.0700684	1999.2380371
1919.27002	1919.22998	1897.22998	2455.1101074	2499.0476074
1919.3299561	1919.289917	1897.289917	2455.1699219	2003.1235352
1919.38	1919.3399658	1897.3399658	2455.22998	1666.0317383
1919.4	1919.3599854	1897.3599854	2455.25	1999.2380371
1919.63	1919.5899658	1897.5899658	2455.47998	1999.1876221
1919.6600342	1919.62	1897.62	2455.51001	2015.2320557
1919.709961	1919.6699219	1897.6699219	2455.5600586	1994.3619385
1919.72998	1919.6899414	1897.6899414	2455.6101074	799.6952515
1919.8100586	1919.77002	1897.77002	2455.6899414	2005.2059326
1919.8299561	1919.789917	1897.789917	2455.719971	1324.6983643
1919.959961	1919.9199219	1897.9199219	2455.8601074	1854.6938477
1920.040039	1920	1898	2455.9399414	2005.2059326
1920.0600586	1920.02002	1898.02002	2455.969971	1332.825439
1920.1400146	1920.1	1898.1	2456.0600586	1774.391479
1920.3399658	1920.3	1898.3	2456.27002	1906.036377
1920.37	1920.3299561	1898.3299561	2456.3	1999.2380371
1920.3900146	1920.3499756	1898.3499756	2456.3400879	999.6190186
1920.7	1920.6599121	1898.6599121	2456.6398926	2066.72168
1920.719971	1920.6799316	1898.6799316	2456.6799316	1005.6047974
1920.77002	1920.72998	1898.72998	2456.74	1666.0317383
1920.8499756	1920.8099365	1898.8099365	2456.8100586	2281.3605957
1920.9499512	1920.9099121	1898.9099121	2456.9199219	1819.210449
1921.030029	1920.99	1898.99	2457.01001	1777.1005859
1921.0500488	1921.01001	1899.01001	2457.030029	1999.2380371
1921.13	1921.0899658	1899.0899658	2457.1201172	1774.391479
1921.209961	1921.1699219	1899.1699219	2457.2	2002.149292
1921.3299561	1921.289917	1899.289917	2457.3200684	2001.17688
1921.3599854	1921.3199463	1899.3199463	2457.3601074	1499.4285889
1921.38	1921.3399658	1899.3399658	2457.3898926	1343.4880371
1921.4100342	1921.37	1899.37	2457.4299316	1499.4285889
1921.459961	1921.4199219	1899.4199219	2457.47998	1994.3619385
1921.5600586	1921.52002	1899.52002	2457.5900879	1817.4891357
1921.5899658	1921.5499268	1899.5499268	2457.6298828	1502.275391
1921.6899414	1921.6499023	1899.6499023	2457.72998	1996.8
1921.709961	1921.6699219	1899.6699219	2457.76001	1332.825439
1921.87	1921.8299561	1899.8299561	2457.9199219	2003.6776123
1921.8900146	1921.8499756	1899.8499756	2457.9399414	1999.2380371
1921.9399414	1921.9	1899.9	2458	1661.9682617
1921.969971	1921.9299316	1899.9299316	2458.040039	1499.4285889
1922.02002	1921.97998	1899.97998	2458.0900879	1999.2380371
1922.040039	1922	1900	2458.1201172	1332.825439
1922.219971	1922.1799316	1900.1799316	2458.3	1999.1734619
1922.27002	1922.22998	1900.22998	2458.3500977	1999.2380371
1922.3199463	1922.2799072	1900.2799072	2458.4099121	1668.5896
1922.37	1922.3299561	1900.3299561	2458.469971	1672.6693115
1922.530029	1922.49	1900.49	2458.6201172	2130.8952637
1922.5799561	1922.539917	1900.539917	2458.6799316	1668.5896
1922.6800537	1922.6400146	1900.6400146	2458.8	1666.0317383
1922.7	1922.6599121	1900.6599121	2458.8300781	1324.6983643
1922.8100586	1922.77002	1900.77002	2458.9399414	2003.574829
1922.8599854	1922.8199463	1900.8199463	2458.99	1994.3619385
1922.9300537	1922.8900146	1900.8900146	2459.0800781	1559.0875244
1922.959961	1922.9199219	1900.9199219	2459.1101074	1991.111084
1922.97998	1922.9399414	1900.9399414	2459.1398926	1343.4880371
1923.01001	1922.969971	1900.969971	2459.1699219	1999.2380371
1923.030029	1922.99	1900.99	2459.219971	799.6952515
1923.0600586	1923.02002	1901.02002	2459.24	2998.8571777
1923.0799561	1923.039917	1901.039917	2459.27002	1324.6983643
1923.1899414	1923.1499023	1901.1499023	2459.3798828	2001.3536377
1923.3399658	1923.3	1901.3	2459.530029	1997.612671
1923.3599854	1923.3199463	1901.3199463	2459.5600586	1332.825439
1923.3900146	1923.3499756	1901.3499756	2459.5900879	1999.2380371
1923.6400146	1923.6	1901.6	2459.8300781	2084.644043
1923.6700439	1923.63	1901.63	2459.8701172	1499.4285889
1923.6899414	1923.6499023	1901.6499023	2459.9	1335.296021
1923.75	1923.709961	1901.709961	2459.959961	1999.2380371
1923.9	1923.8599854	1901.8599854	2460.1	2140.2993164
1923.969971	1923.9299316	1901.9299316	2460.1799316	1751.4985352
1924	1923.959961	1901.959961	2460.219971	1508.4072266
1924.02002	1923.97998	1901.97998	2460.24	1999.2380371
1924.1	1924.0599365	1902.0599365	2460.3200684	1996.19043
1924.1500244	1924.1099854	1902.1099854	2460.3798828	1672.6693115
1924.25	1924.209961	1902.209961	2460.469971	2218.666748
1924.3299561	1924.289917	1902.289917	2460.5600586	1774.391479
1924.3499756	1924.3099365	1902.3099365	2460.5900879	1332.825439
1924.4100342	1924.37	1902.37	2460.6398926	2410.5646973
1924.6099854	1924.5699463	1902.5699463	2460.8400879	1999.1799316
1924.6600342	1924.62	1902.62	2460.9	1672.6693115
1924.6899414	1924.6499023	1902.6499023	2460.9299316	1991.111084
1924.790039	1924.75	1902.75	2461.030029	1999.2380371
1924.8399658	1924.8	1902.8	2461.1	1424.544189
1924.9100342	1924.87	1902.87	2461.1799316	1754.5551758
1924.9399414	1924.9	1902.9	2461.209961	1991.111084
1924.99	1924.9499512	1902.9499512	2461.27002	1666.0317383
1925.02002	1924.97998	1902.97998	2461.3100586	1499.4285889
1925.0899658	1925.0499268	1903.0499268	2461.3798828	2009.4246826
1925.12	1925.0799561	1903.0799561	2461.4099121	1999.2380371
1925.219971	1925.1799316	1903.1799316	2461.52002	1815.2727051
1925.3199463	1925.2799072	1903.2799072	2461.6201172	1996.8
1925.3499756	1925.3099365	1903.3099365	2461.6499023	2015.2320557
1925.469971	1925.4299316	1903.4299316	2461.790039	1711.8911133
1925.5699463	1925.5299072	1903.5299072	2461.8798828	2224.5517578
1925.6	1925.5599365	1903.5599365	2461.9199219	1499.4285889
1925.6500244	1925.6099854	1903.6099854	2461.97998	1672.6693115
1925.6800537	1925.6400146	1903.6400146	2462	2998.8571777
1925.780029	1925.74	1903.74	2462.1101074	1815.2727051
1925.8299561	1925.789917	1903.789917	2462.1699219	1668.5896
1925.97998	1925.9399414	1903.9399414	2462.3200684	1997.612671
1926.01001	1925.969971	1903.969971	2462.3500977	1999.2380371
1926.1099854	1926.0699463	1904.0699463	2462.459961	1819.210449
1926.209961	1926.1699219	1904.1699219	2462.5500488	2218.666748
1926.3100586	1926.27002	1904.27002	2462.6699219	1672.6693115
1926.3399658	1926.3	1904.3	2462.709961	1493.333374
1926.3599854	1926.3199463	1904.3199463	2462.72998	1999.2380371
1926.3900146	1926.3499756	1904.3499756	2462.780029	1199.5428467
1926.459961	1926.4199219	1904.4199219	2462.8601074	1746.2857666
1926.51001	1926.469971	1904.469971	2462.9099121	2008.803833
1926.6400146	1926.6	1904.6	2463.040039	1997.362671
1926.6700439	1926.63	1904.63	2463.0700684	1999.2380371
1926.6899414	1926.6499023	1904.6499023	2463.1	1324.6983643
1926.74	1926.7	1904.7	2463.1599121	1679.3599854
1926.8399658	1926.8	1904.8	2463.27002	1815.2727051
1926.8900146	1926.8499756	1904.8499756	2463.3200684	1999.2380371
1926.969971	1926.9299316	1904.9299316	2463.4	2002.149292
1927	1926.959961	1904.959961	2463.4399414	1499.4285889
1927.1	1927.0599365	1905.0599365	2463.540039	1996.8
1927.1700439	1927.13	1905.13	2463.6201172	1749.333374
1927.25	1927.209961	1905.209961	2463.709961	1779.0981445
1927.38	1927.3399658	1905.3399658	2463.8300781	2168.1113281
1927.4300537	1927.3900146	1905.3900146	2463.8898926	1672.6693115
1927.47998	1927.4399414	1905.4399414	2463.9499512	1661.9682617
1927.5	1927.459961	1905.459961	2463.97998	1332.825439
1927.6099854	1927.5699463	1905.5699463	2464.0800781	2196.723877
1927.63	1927.5899658	1905.5899658	2464.1201172	999.6190186
1927.6600342	1927.62	1905.62	2464.1499023	2015.2320557
1927.72998	1927.6899414	1905.6899414	2464.219971	1995.755127
1927.780029	1927.74	1905.74	2464.280029	1666.0317383
1927.8299561	1927.789917	1905.789917	2464.3400879	1668.5896
1927.9100342	1927.87	1905.87	2464.4099121	2292.6416016
1927.959961	1927.9199219	1905.9199219	2464.469971	1661.9682617
1927.99	1927.9499512	1905.9499512	2464.52002	1199.5428467
1928.0600586	1928.02002	1906.02002	2464.5900879	1999.2380371
1928.219971	1928.1799316	1906.1799316	2464.74	2132.655029
1928.290039	1928.25	1906.25	2464.8200684	1749.333374
1928.3199463	1928.2799072	1906.2799072	2464.8500977	1991.111084
1928.4200439	1928.38	1906.38	2464.9499512	2008.803833
1928.4399414	1928.4	1906.4	2464.99	993.5238037
1928.52002	1928.47998	1906.47998	2465.0600586	2284.8435059
1928.5699463	1928.5299072	1906.5299072	2465.1201172	1661.9682617
1928.62	1928.5799561	1906.5799561	2465.1799316	1672.6693115
1928.6500244	1928.6099854	1906.6099854	2465.209961	1999.2380371
1928.8	1928.76001	1906.76001	2465.3601074	1997.612671
1928.8299561	1928.789917	1906.789917	2465.3898926	2007.040039
1928.88	1928.8399658	1906.8399658	2465.4499512	1666.0317383
1928.9300537	1928.8900146	1906.8900146	2465.5	1999.2380371
1928.97998	1928.9399414	1906.9399414	2465.5600586	1668.5896
1929	1928.959961	1906.959961	2465.5900879	1332.825439
1929.030029	1928.99	1906.99	2465.6201172	1999.2380371
1929.0500488	1929.01001	1907.01001	2465.6499023	1343.4880371
1929.0799561	1929.039917	1907.039917	2465.6899414	1493.333374
1929.1	1929.0599365	1907.0599365	2465.709961	1999.2380371
1929.209961	1929.1699219	1907.1699219	2465.8200684	1997.0216064
1929.3100586	1929.27002	1907.27002	2465.9299316	1821.431641
1929.3299561	1929.289917	1907.289917	2465.959961	1324.6983643
1929.3599854	1929.3199463	1907.3199463	2465.99	1999.2380371
1929.4100342	1929.37	1907.37	2466.0600586	1428.0272217
1929.49	1929.4499512	1907.4499512	2466.1398926	2008.1436768
1929.51001	1929.469971	1907.469971	2466.1699219	1332.825439
1929.6400146	1929.6	1907.6	2466.3100586	1854.6938477
1929.6600342	1929.62	1907.62	2466.3400879	1332.825439
1929.6899414	1929.6499023	1907.6499023	2466.3701172	1991.111084
1929.74	1929.7	1907.7	2466.4299316	1672.6693115
1929.8199463	1929.7799072	1907.7799072	2466.51001	1996.19043
1929.8399658	1929.8	1907.8	2466.540039	1332.825439
1929.9399414	1929.9	1907.9	2466.6499023	1819.210449
1929.969971	1929.9299316	1907.9299316	2466.6899414	1508.4072266
1929.99	1929.9499512	1907.9499512	2466.709961	1999.2380371
1930.1500244	1930.1099854	1908.1099854	2466.8701172	1997.7142334
1930.1700439	1930.13	1908.13	2466.9099121	1005.6047974
1930.27002	1930.22998	1908.22998	2467.01001	1996.8
1930.3	1930.26001	1908.26001	2467.0500488	1499.4285889
1930.3199463	1930.2799072	1908.2799072	2467.0800781	1324.6983643
1930.3499756	1930.3099365	1908.3099365	2467.1101074	1999.2380371
1930.4	1930.3599854	1908.3599854	2467.1699219	1672.6693115
1930.4300537	1930.3900146	1908.3900146	2467.209961	1499.4285889
1930.63	1930.5899658	1908.5899658	2467.4099121	2001.5656738
1930.6500244	1930.6099854	1908.6099854	2467.4499512	999.6190186
1930.6800537	1930.6400146	1908.6400146	2467.47998	1999.2380371
1930.76001	1930.719971	1908.719971	2467.5700684	1774.391479
1930.88	1930.8399658	1908.8399658	2467.7	1846.9577637
1930.959961	1930.9199219	1908.9199219	2467.790039	1774.391479
1930.97998	1930.9399414	1908.9399414	2467.8300781	999.6190186
1931.040039	1931	1909	2467.8798828	2422.1538086
1931.1899414	1931.1499023	1909.1499023	2468.040039	1871.2380371
1931.209961	1931.1699219	1909.1699219	2468.0700684	1332.825439
1931.24	1931.2	1909.2	2468.1	1999.2380371
1931.26001	1931.219971	1909.219971	2468.1298828	1343.4880371
1931.290039	1931.25	1909.25	2468.1699219	1499.4285889
1931.3100586	1931.27002	1909.27002	2468.1899414	1999.2380371
1931.4399414	1931.4	1909.4	2468.3300781	1852.9523926
1931.52002	1931.47998	1909.47998	2468.4099121	2005.2059326
1931.5899658	1931.5499268	1909.5499268	2468.5	1556.3713379
1931.6400146	1931.6	1909.6	2468.5500488	1999.2380371
1931.6700439	1931.63	1909.63	2468.5900879	1499.4285889
1931.8499756	1931.8099365	1909.8099365	2468.77002	1999.1734619
1931.87	1931.8299561	1909.8299561	2468.8100586	999.6190186
1931.9200439	1931.88	1909.88	2468.8601074	1999.2380371
1931.9499512	1931.9099121	1909.9099121	2468.8898926	2007.040039
1931.969971	1931.9299316	1909.9299316	2468.9199219	1332.825439
1932.030029	1931.99	1909.99	2468.97998	1999.2380371
1932.0500488	1932.01001	1910.01001	2469.02002	999.6190186
1932.1800537	1932.1400146	1910.1400146	2469.1398926	2172.4301758
1932.2	1932.1599121	1910.1599121	2469.1699219	1324.6983643
1932.25	1932.209961	1910.209961	2469.22998	1666.0317383
1932.3100586	1932.27002	1910.27002	2469.3	1713.63269
1932.3299561	1932.289917	1910.289917	2469.3400879	993.5238037
1932.4100342	1932.37	1910.37	2469.4099121	2292.6416016
1932.459961	1932.4199219	1910.4199219	2469.469971	1661.9682617
1932.6099854	1932.5699463	1910.5699463	2469.6298828	1878.3522949
1932.6400146	1932.6	1910.6	2469.6599121	1999.2380371
1932.6899414	1932.6499023	1910.6499023	2469.709961	1994.3619385
1932.709961	1932.6699219	1910.6699219	2469.74	1332.825439
1932.8399658	1932.8	1910.8	2469.8701172	1997.362671
1932.8900146	1932.8499756	1910.8499756	2469.9199219	2008.803833
1932.9399414	1932.9	1910.9	2469.97998	1661.9682617
1932.969971	1932.9299316	1910.9299316	2470.01001	1999.2380371
1932.99	1932.9499512	1910.9499512	2470.040039	1332.825439
1933.040039	1933	1911	2470.0900879	1999.2380371
1933.27002	1933.22998	1911.22998	2470.3200684	2001.2613525
1933.3	1933.26001	1911.26001	2470.3400879	2998.8571777
1933.6	1933.5599365	1911.5599365	2470.6499023	1935.3599854
1933.63	1933.5899658	1911.5899658	2470.6799316	1999.2380371
1933.6500244	1933.6099854	1911.6099854	2470.709961	1332.825439
1933.72998	1933.6899414	1911.6899414	2470.790039	1996.19043
1933.780029	1933.74	1911.74	2470.8500977	1672.6693115
1933.88	1933.8399658	1911.8399658	2470.9499512	2001.5656738
1933.9300537	1933.8900146	1911.8900146	2471	1999.2380371
1933.959961	1933.9199219	1911.9199219	2471.040039	1493.333374
1934.0600586	1934.02002	1912.02002	2471.1499023	1821.431641
1934.1800537	1934.1400146	1912.1400146	2471.280029	1843.5750732
1934.26001	1934.219971	1912.219971	2471.3601074	1996.19043
1934.290039	1934.25	1912.25	2471.4	1517.4940186
1934.3599854	1934.3199463	1912.3199463	2471.469971	1995.755127
1934.3900146	1934.3499756	1912.3499756	2471.51001	1499.4285889
1934.5899658	1934.5499268	1912.5499268	2471.709961	1999.1799316
1934.62	1934.5799561	1912.5799561	2471.75	1499.4285889
1934.6400146	1934.6	1912.6	2471.780029	1332.825439
1934.719971	1934.6799316	1912.6799316	2471.8500977	2281.3605957
1934.790039	1934.75	1912.75	2471.9399414	1559.0875244
