MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
2441.0900879	2440.9951172	2415.9951172	2866.3	2538.6081543
2441.4	2441.3049316	2416.3049316	2866.5	3100.7177734
2441.6	2441.505127	2416.505127	2866.5800781	4997.1132813
2441.75	2441.655029	2416.655029	2866.6699219	3334.8144531
2442.01001	2441.915039	2416.915039	2866.780029	4720.1118164
2442.4099121	2442.3146973	2417.3146973	2867.1101074	2423.3852539
2442.6398926	2442.5446777	2417.5446777	2867.24	3539.1506348
2442.74	2442.6447754	2417.6447754	2867.26001	9994.2265625
2442.9	2442.8046875	2417.8046875	2867.3300781	4561.824707
2443.0700684	2442.9748535	2417.9748535	2867.4399414	3095.8256836
2443.6298828	2443.5344238	2418.5344238	2867.8400879	2798.0581055
2443.99	2443.8945313	2418.8945313	2868.0600586	3272.16333
2444.0900879	2443.9946289	2418.9946289	2868.1201172	3331.4089355
2444.290039	2444.19458	2419.19458	2868.219971	4011.9199219
2444.4199219	2444.3244629	2419.3244629	2868.22998	25936.2382813
2444.8	2444.7043457	2419.7043457	2868.5	2813.8654785
2445.26001	2445.1643066	2420.1643066	2868.719971	4179.4951172
2445.4399414	2445.3442383	2420.3442383	2868.8500977	2768.953369
2445.6101074	2445.5144043	2420.5144043	2868.9399414	3785.6118164
2445.74	2445.6442871	2420.6442871	2869.030029	2881.804199
2445.9199219	2445.8242188	2420.8242188	2869.1101074	4491.3081055
2446.1201172	2446.02417	2421.02417	2869.24	3080.7893066
2446.2	2446.1040039	2421.1040039	2869.24	3295.7121582
2446.4	2446.3039551	2421.3039551	2869.4099121	2355.3125
2446.780029	2446.684082	2421.684082	2869.6799316	2813.8654785
2446.9099121	2446.8139648	2421.8139648	2869.76001	3242.0297852
2447.3701172	2447.2739258	2422.2739258	2870.0700684	2969.0166016
2447.469971	2447.373779	2422.373779	2870.1201172	3987.94043
2447.6201172	2447.5239258	2422.5239258	2870.1398926	15171.9589844
2447.6699219	2447.57373	2422.57373	2870.1499023	9945.474609
2447.719971	2447.623779	2422.623779	2870.1398926	3652.6989746
2448.2	2448.10376	2423.10376	2870.4399414	3197.4401855
2448.530029	2448.4335938	2423.4335938	2870.6298828	3477.8293457
2448.8100586	2448.713623	2423.713623	2870.75	4659.909668
2448.9399414	2448.8435059	2423.8435059	2870.790039	6484.05957
2449.040039	2448.9436035	2423.9436035	2870.8200684	6662.8178711
2449.1398926	2449.043457	2424.043457	2870.8500977	6646.5673828
2449.5800781	2449.4836426	2424.4836426	2871.1398926	3036.0351563
2449.8	2449.703369	2424.703369	2871.290039	2933.04541
2450.0600586	2449.9633789	2424.9633789	2871.4499512	3249.9128418
2450.1298828	2450.0332031	2425.0332031	2871.469971	6971.58252
2450.26001	2450.16333	2425.16333	2871.530029	4330.831543
2450.74	2450.643311	2425.643311	2871.8400879	3096.5979
2450.9	2450.8032227	2425.8032227	2871.8601074	15966.3867188
2450.969971	2450.8730469	2425.8730469	2871.8798828	7080.2475586
2451.51001	2451.4130859	2426.4130859	2872.26001	2839.6777344
2452.290039	2452.1928711	2427.1928711	2872.8898926	2476.1826172
2452.3400879	2452.24292	2427.24292	2872.8798828	4430.0664063
2452.6	2452.50293	2427.50293	2873.030029	3466.9182129
2452.8300781	2452.73291	2427.73291	2873.1799316	3066.5136719
2452.9299316	2452.8327637	2427.8327637	2873.22998	3987.94043
2453.22998	2453.1328125	2428.1328125	2873.4499512	2726.4328613
2453.3400879	2453.24292	2428.24292	2873.47998	7329.099609
2453.49	2453.3925781	2428.3925781	2873.6	2499.453369
2453.6899414	2453.592529	2428.592529	2873.72998	3077.0322266
2453.8200684	2453.7226563	2428.7226563	2873.74	25984.9902344
2454.02002	2453.9226074	2428.9226074	2873.780029	9982.0390625
2454.1	2454.0026855	2429.0026855	2873.77002	5887.8603516
2454.1499023	2454.05249	2429.05249	2873.77002	4734.90918
2454.2	2454.102539	2429.102539	2873.77002	4210.8061523
2454.5500488	2454.4526367	2429.4526367	2873.959961	3684.1345215
2454.9399414	2454.8422852	2429.8422852	2874.0700684	7077.95166
2455.469971	2455.3723145	2430.3723145	2874.4199219	3030.2211914
2455.9	2455.802002	2430.802002	2874.780029	2387.959961
2456.76001	2456.662109	2431.662109	2875.4299316	2646.253418
2457.0700684	2456.972168	2431.972168	2875.6201172	3258.708252
2457.27002	2457.171875	2432.171875	2875.77002	2666.1088867
2457.530029	2457.4318848	2432.4318848	2875.780029	51921.2265625
2457.9099121	2457.8117676	2432.8117676	2876.040039	2922.9926758
2458.0600586	2457.9619141	2432.9619141	2876.0600586	14991.34082
2458.290039	2458.1918945	2433.1918945	2876.2	3285.92334
2458.469971	2458.371582	2433.371582	2876.26001	5988.4106445
2458.6899414	2458.5915527	2433.5915527	2876.27002	43925.8476563
2458.8	2458.70166	2433.70166	2876.3	7329.099609
2458.9499512	2458.8515625	2433.8515625	2876.3701172	4276.275391
2459.0800781	2458.981689	2433.981689	2876.3798828	26618.7695313
2459.3500977	2459.251709	2434.251709	2876.3798828	4297.758789
2459.9399414	2459.8413086	2434.8413086	2876.780029	2948.1501465
2460.02002	2459.9213867	2434.9213867	2876.790039	15990.7636719
2460.0900879	2459.9914551	2434.9914551	2876.790039	3173.82959
2460.1398926	2460.04126	2435.04126	2876.790039	2869.1843262
2460.75	2460.6513672	2435.6513672	2877.25	2652.64209
2460.959961	2460.861084	2435.861084	2877.3601074	3811.5456543
2461.4099121	2461.3110352	2436.3110352	2877.530029	5292.73877
2461.6201172	2461.52124	2436.52124	2877.5600586	13991.9179688
2461.969971	2461.8710938	2436.8710938	2877.5800781	34931.0429688
2462.1	2462	2437	2877.6201172	6496.2475586
2462.1699219	2462.070801	2437.070801	2877.6398926	7055.5776367
2462.280029	2462.1809082	2437.1809082	2877.6599121	11126.1035156
2462.47998	2462.380859	2437.380859	2877.790039	3071.3964844
2462.6298828	2462.5307617	2437.5307617	2877.8200684	9977.9765625
2462.76001	2462.6608887	2437.6608887	2877.8500977	8661.6630859
2462.8100586	2462.7109375	2437.7109375	2877.8500977	25936.2382813
2462.8898926	2462.7907715	2437.7907715	2877.8601074	15942.0107422
2463.24	2463.140869	2438.140869	2878.02002	4375.9389648
2463.3701172	2463.270752	2438.270752	2878.1	3248.123779
2463.8300781	2463.7307129	2438.7307129	2878.4299316	2789.3522949
2463.9	2463.8005371	2438.8005371	2878.4399414	13943.165039
2464.26001	2464.1606445	2439.1606445	2878.6599121	3272.16333
2464.540039	2464.4406738	2439.4406738	2878.75	6213.2133789
2464.5900879	2464.4904785	2439.4904785	2878.75	7654.1152344
2464.77002	2464.67041	2439.67041	2878.8100586	5988.4106445
2464.8400879	2464.7404785	2439.7404785	2878.8300781	6995.9589844
2465.02002	2464.92041	2439.92041	2878.9199219	4013.5092773
2465.4499512	2465.3503418	2440.3503418	2879.26001	2526.8532715
2465.6298828	2465.5302734	2440.5302734	2879.27002	35930.4648438
2466.0600586	2465.9602051	2440.9602051	2879.6201172	2457.675293
2466.1398926	2466.040039	2441.040039	2879.6101074	30664.025391
2466.209961	2466.1101074	2441.1101074	2879.6298828	7080.2475586
2466.9199219	2466.8200684	2441.8200684	2880.1499023	2730.1303711
2467.1799316	2467.079834	2442.079834	2880.290039	3708.65918
2467.25	2467.1499023	2442.1499023	2880.3	13991.9179688
2467.3300781	2467.22998	2442.22998	2880.3200684	7995.3818359
2467.6899414	2467.5898438	2442.5898438	2880.5600586	2997.178711
2467.790039	2467.6899414	2442.6899414	2880.6298828	2875.0515137
2468.25	2468.1499023	2443.1499023	2880.9399414	2965.1606445
2468.4199219	2468.31958	2443.31958	2881.0600586	2827.63501
2468.5800781	2468.4797363	2443.4797363	2881.0900879	10660.508789
2468.6298828	2468.529541	2443.529541	2881.1101074	4972.7373047
2468.7	2468.599609	2443.599609	2881.1499023	3518.9255371
2469.0600586	2468.9597168	2443.9597168	2881.3701172	3272.16333
2469.1599121	2469.05957	2444.05957	2881.4	6699.7397461
2469.3400879	2469.2397461	2444.2397461	2881.47998	4497.4023438
2469.5700684	2469.4694824	2444.4694824	2881.6398926	2874.570801
2469.6398926	2469.5393066	2444.5393066	2881.6699219	4647.72168
2469.6899414	2469.5893555	2444.5893555	2881.6899414	4997.1132813
2469.9199219	2469.8193359	2444.8193359	2881.8200684	3539.1506348
2470.1201172	2470.0195313	2445.0195313	2881.9299316	3642.1477051
2470.51001	2470.4094238	2445.4094238	2882.1398926	3711.706543
2470.8601074	2470.7592773	2445.7592773	2882.3100586	4112.4023438
2471.3200684	2471.2192383	2446.2192383	2882.4099121	9228.8857422
2471.5700684	2471.4692383	2446.4692383	2882.4499512	12480.5957031
2471.6699219	2471.5690918	2446.5690918	2882.469971	9969.8505859
2471.719971	2471.619141	2446.619141	2882.49	4997.1132813
2472.0800781	2471.9790039	2446.9790039	2882.5700684	8988.709961
2472.5600586	2472.4589844	2447.4589844	2882.9399414	2593.7998047
2472.6101074	2472.5090332	2447.5090332	2882.9499512	9994.2265625
2472.74	2472.638916	2447.638916	2883.0500488	2599.813721
2473.1	2473	2448	2883.290039	2999.2121582
2473.3798828	2473.2785645	2448.2785645	2883.51001	2542.3044434
2473.780029	2473.678711	2448.678711	2883.790039	2858.61377
2473.9299316	2473.8286133	2448.8286133	2883.8701172	3741.7409668
2473.99	2473.8886719	2448.8886719	2883.8701172	3279.279541
2474.3400879	2474.23877	2449.23877	2884.1201172	2799.0993652
2474.469971	2474.3686523	2449.3686523	2884.1599121	6562.1806641
2474.52002	2474.418457	2449.418457	2884.1799316	4997.1132813
2474.5900879	2474.4885254	2449.4885254	2884.209961	4663.9726563
2475.2	2475.0983887	2450.0983887	2884.6201172	2972.0505371
2475.3100586	2475.2084961	2450.2084961	2884.6599121	5529.7397461
2475.3601074	2475.2585449	2450.2585449	2884.6799316	4997.1132813
2475.74	2475.6384277	2450.6384277	2884.8500977	4468.5302734
2476.2	2476.0981445	2451.0981445	2885.1	3677.4777832
2476.4199219	2476.3181152	2451.3181152	2885.1298828	14759.0839844
2476.6	2476.498291	2451.498291	2885.1899414	5996.5361328
2476.8	2476.6982422	2451.6982422	2885.280029	4436.4619141
2477.469971	2477.36792	2452.36792	2885.5600586	4785.8671875
2478.02002	2477.9179688	2452.9179688	2885.99	2558.6455078
2478.1799316	2478.077881	2453.077881	2886.0600586	4561.824707
2478.3	2478.1977539	2453.1977539	2886.1499023	2672.1965332
2478.8400879	2478.737793	2453.737793	2886.49	3173.991699
2479.1699219	2479.067627	2454.067627	2886.6899414	3301.0793457
2479.219971	2479.1176758	2454.1176758	2886.7	9994.2265625
2479.3400879	2479.237793	2454.237793	2886.76001	3997.690918
2479.5	2479.397461	2454.397461	2886.8200684	5322.1289063
2479.75	2479.647461	2454.647461	2886.99	2940.7294922
2480.0800781	2479.977539	2454.977539	2887.1699219	3671.5544434
2480.1298828	2480.0273438	2455.0273438	2887.1599121	4390.9594727
2480.4099121	2480.307373	2455.307373	2887.3200684	3494.932373
2480.74	2480.637207	2455.637207	2887.52002	3299.585449
2481	2480.8972168	2455.8972168	2887.6298828	4730.3505859
2481.3798828	2481.2771	2456.2771	2887.8701172	3163.914551
2481.5500488	2481.4472656	2456.4472656	2888	2618.6708984
2481.6298828	2481.5271	2456.5271	2888.02002	7971.0053711
2481.76001	2481.6572266	2456.6572266	2888.0500488	8661.6630859
2482.1101074	2482.00708	2457.00708	2888.280029	3045.9077148
2482.3701172	2482.26709	2457.26709	2888.4099121	4001.269043
2482.719971	2482.6169434	2457.6169434	2888.5800781	4109.53418
2482.9499512	2482.8469238	2457.8469238	2888.6	22962.3457031
2483.1799316	2483.0769043	2458.0769043	2888.7	4603.4296875
2483.3798828	2483.2766113	2458.2766113	2888.8400879	2852.01123
2483.4299316	2483.32666	2458.32666	2888.8400879	6044.508301
2483.5600586	2483.4567871	2458.4567871	2888.9	4365.4785156
2483.76001	2483.6567383	2458.6567383	2889.01001	3629.8322754
2483.8200684	2483.7167969	2458.7167969	2889.02002	11993.0722656
2483.8898926	2483.7866211	2458.7866211	2889.040039	6971.58252
2484.1699219	2484.06665	2459.06665	2889.1899414	3733.8547363
2484.47998	2484.3764648	2459.3764648	2889.3601074	3642.0856934
2484.72998	2484.6264648	2459.6264648	2889.49	3854.3015137
2484.959961	2484.8564453	2459.8564453	2889.6	4174.972168
2485.3400879	2485.2365723	2460.2365723	2889.8300781	3303.7404785
2485.6398926	2485.536377	2460.536377	2889.959961	4613.6699219
2486.47998	2486.376221	2461.376221	2890.52002	2999.4821777
2486.530029	2486.42627	2461.42627	2890.540039	4997.1132813
2486.9399414	2486.8361816	2461.8361816	2890.8	3154.052002
2487.0900879	2486.986084	2461.986084	2890.9099121	2731.61084
2487.6	2487.4960938	2462.4960938	2891.22998	3187.355957
2487.6499023	2487.5458984	2462.5458984	2891.22998	9982.0390625
2487.8	2487.6960449	2462.6960449	2891.27002	7495.67041
2488.1101074	2488.0061035	2463.0061035	2891.4099121	4430.0664063
2488.1599121	2488.0559082	2463.0559082	2891.4099121	7372.852051
2488.5900879	2488.48584	2463.48584	2891.540039	6607.81543
2489.3798828	2489.2756348	2464.2756348	2891.8601074	4935.900391
2489.5	2489.3955078	2464.3955078	2891.9099121	4820.1821289
2489.9099121	2489.80542	2464.80542	2892.1499023	3414.0185547
2490.219971	2490.1154785	2465.1154785	2892.280029	4762.727539
2490.6	2490.4956055	2465.4956055	2892.52002	3169.094971
2490.6699219	2490.56543	2465.56543	2892.530029	13943.165039
2490.8798828	2490.7751465	2465.7751465	2892.6	5989.5717773
2491.209961	2491.1052246	2466.1052246	2892.8100586	3142.2839355
2491.3798828	2491.2751465	2466.2751465	2892.9	3780.18042
2491.49	2491.3852539	2466.3852539	2892.8898926	11493.3613281
2491.6101074	2491.5053711	2466.5053711	2892.9399414	4797.2290039
2491.8400879	2491.7353516	2466.7353516	2893.0700684	3539.1506348
2492.47998	2492.375	2467.375	2893.4	3877.7121582
2492.6298828	2492.5249023	2467.5249023	2893.47998	3741.7409668
2493.1398926	2493.0349121	2468.0349121	2893.8300781	2913.7817383
2493.3701172	2493.2648926	2468.2648926	2893.8601074	15324.4814453
2493.49	2493.3847656	2468.3847656	2893.8798828	12112.897461
2494.4299316	2494.3244629	2469.3244629	2894.5800781	2684.1169434
2494.6899414	2494.5844727	2469.5844727	2894.7	4335.3710938
2495.040039	2494.93457	2469.93457	2894.8300781	5387.6240234
2495.1899414	2495.0844727	2470.0844727	2894.8601074	9977.9765625
2495.8500977	2495.7443848	2470.7443848	2895.27002	3219.01416
2496.030029	2495.9243164	2470.9243164	2895.290039	17965.2324219
2496.1298828	2496.02417	2471.02417	2895.290039	7862.9257813
2496.540039	2496.4343262	2471.4343262	2895.4199219	6323.4633789
2497.0500488	2496.9440918	2471.9440918	2895.6599121	4247.6977539
2497.280029	2497.1740723	2472.1740723	2895.76001	4592.4692383
2497.3500977	2497.244141	2472.244141	2895.780029	6995.9589844
2497.5800781	2497.4741211	2472.4741211	2895.9	3834.6660156
2498.040039	2497.934082	2472.934082	2896.1499023	3680.9868164
2498.1398926	2498.0336914	2473.0336914	2896.1899414	4984.925293
2498.5700684	2498.4638672	2473.4638672	2896.459961	3184.348877
2498.780029	2498.6738281	2473.6738281	2896.51001	8385.400391
2499.1298828	2499.0236816	2474.0236816	2896.719971	3334.32666
2499.3300781	2499.223877	2474.223877	2896.8	4997.1132813
2499.5600586	2499.4536133	2474.4536133	2896.9299316	3539.1506348
2499.74	2499.6335449	2474.6335449	2896.959961	11976.821289
2499.969971	2499.8635254	2474.8635254	2897.0900879	3532.6687012
2500.1201172	2500.0136719	2475.0136719	2897.1298828	7585.9794922
2500.27002	2500.1635742	2475.1635742	2897.209961	3741.7409668
2500.3798828	2500.2734375	2475.2734375	2897.209961	6191.54541
2500.5800781	2500.4736328	2475.4736328	2897.3100586	3997.690918
2500.709961	2500.6032715	2475.6032715	2897.3300781	12968.119141
2501.1398926	2501.0332031	2476.0332031	2897.5	5057.2504883
2501.3200684	2501.2133789	2476.2133789	2897.5500488	7195.8432617
2501.7	2501.5932617	2476.5932617	2897.8300781	2713.8518066
2501.8701172	2501.7631836	2476.7631836	2897.8798828	6828.5913086
2502	2501.8930664	2476.8930664	2897.9099121	8645.4130859
2502.530029	2502.4230957	2477.4230957	2898.2	3652.6989746
2502.6398926	2502.532959	2477.532959	2898.219971	10969.2734375
2502.790039	2502.6831055	2477.6831055	2898.290039	4283.2402344
2503.0900879	2502.9831543	2477.9831543	2898.4499512	3755.9665527
2503.27002	2503.1628418	2478.1628418	2898.51001	5988.4106445
2503.6	2503.49292	2478.49292	2898.6699219	4125.7109375
2503.9299316	2503.8227539	2478.8227539	2898.8100586	4704.599609
2504.74	2504.6325684	2479.6325684	2899.3400879	3056.1984863
2505.22998	2505.1225586	2480.1225586	2899.6	3770.2097168
2505.3300781	2505.2226563	2480.2226563	2899.6398926	5027.0361328
2505.5800781	2505.4726563	2480.4726563	2899.75	4538.3984375
2505.74	2505.6323242	2480.6323242	2899.75	51921.2265625
2505.8400879	2505.7324219	2480.7324219	2899.76001	19988.453125
2506.4199219	2506.3122559	2481.3122559	2900.1499023	2974.3391113
2506.5700684	2506.4624023	2481.4624023	2900.1799316	9994.2265625
2507.1298828	2507.0219727	2482.0219727	2900.5	3496.01001
2507.3100586	2507.2021484	2482.2021484	2900.5600586	5996.5361328
2507.8701172	2507.762207	2482.762207	2900.959961	2800.9477539
2508.1	2507.9919434	2482.9919434	2901.0500488	5102.7436523
2508.5	2508.3918457	2483.3918457	2901.3300781	2856.8696289
2508.6101074	2508.5019531	2483.5019531	2901.3300781	5198.7495117
2508.8898926	2508.7817383	2483.7817383	2901.47998	3730.5993652
2508.9399414	2508.8317871	2483.8317871	2901.469971	8495.0927734
2509.0600586	2508.9519043	2483.9519043	2901.52002	4797.2290039
2509.5500488	2509.44165	2484.44165	2901.8400879	3062.2419434
2509.6499023	2509.5415039	2484.5415039	2901.8798828	5014.775391
2510.0800781	2509.97168	2484.97168	2902.1899414	2773.14917
2510.49	2510.3815918	2485.3815918	2902.4399414	3280.454834
2510.9399414	2510.8312988	2485.8312988	2902.77002	2724.7094727
2511.25	2511.1413574	2486.1413574	2902.9499512	3444.3034668
2511.3500977	2511.2414551	2486.2414551	2902.97998	6662.8178711
2511.6298828	2511.52124	2486.52124	2903.1499023	3295.7121582
2511.8601074	2511.751221	2486.751221	2903.22998	5746.6806641
2512.49	2512.3811035	2487.3811035	2903.709961	2624.3427734
2512.9	2512.7910156	2487.7910156	2903.959961	3277.3276367
2512.969971	2512.861084	2487.861084	2903.97998	6995.9589844
2513.459961	2513.35083	2488.35083	2904.22998	3921.3059082
2513.530029	2513.4208984	2488.4208984	2904.219971	3731.8769531
2514.3	2514.1906738	2489.1906738	2904.6799316	3346.1777344
2514.4199219	2514.3105469	2489.3105469	2904.6799316	6110.2485352
2514.8500977	2514.7407227	2489.7407227	2904.8601074	4778.6318359
2515.030029	2514.9206543	2489.9206543	2904.9199219	6012.269043
2515.1298828	2515.0205078	2490.0205078	2904.959961	4984.925293
2515.3601074	2515.2507324	2490.2507324	2905.0800781	3831.1203613
2515.459961	2515.3505859	2490.3505859	2905.1298828	4007.0214844
2515.6398926	2515.5302734	2490.5302734	2905.1899414	5988.4106445
2516	2515.890381	2490.890381	2905.3798828	3794.2294922
2516.1201172	2516.010498	2491.010498	2905.4199219	5996.5361328
2516.280029	2516.17041	2491.17041	2905.459961	7983.193359
2516.3500977	2516.2404785	2491.2404785	2905.469971	13991.9179688
2516.5	2516.390381	2491.390381	2905.52002	5986.7856445
2516.76001	2516.650391	2491.650391	2905.6201172	5192.1225586
2516.9099121	2516.8	2491.8	2905.6499023	10057.7998047
2517.219971	2517.1101074	2492.1101074	2905.780029	4762.727539
2517.6201172	2517.5102539	2492.5102539	2906.040039	3078.9106445
2517.77002	2517.6601563	2492.6601563	2906.1201172	3741.7409668
2517.9299316	2517.8200684	2492.8200684	2906.1499023	10729.412109
2518.26001	2518.1499023	2493.1499023	2906.3200684	3877.2438965
2518.49	2518.3798828	2493.3798828	2906.4199219	4603.4296875
2518.6899414	2518.579834	2493.579834	2906.540039	3327.3461914
2519.1499023	2519.0397949	2494.0397949	2906.8	3539.1506348
2519.3200684	2519.2097168	2494.2097168	2906.8898926	3785.6118164
2519.4299316	2519.31958	2494.31958	2906.9099121	10969.2734375
2519.6499023	2519.539551	2494.539551	2907.030029	3660.4873047
2520.209961	2520.099609	2495.099609	2907.3701172	3293.96167
2520.3100586	2520.199707	2495.199707	2907.3898926	10114.6396484
2520.4199219	2520.30957	2495.30957	2907.4499512	3656.424561
2520.8	2520.6894531	2495.6894531	2907.6599121	3618.7397461
2520.9499512	2520.8393555	2495.8393555	2907.6799316	14966.9638672
2521.0800781	2520.9694824	2495.9694824	2907.709961	8661.6630859
2521.280029	2521.1694336	2496.1694336	2907.719971	39928.15625
2521.74	2521.6293945	2496.6293945	2908	3285.92334
2522.1899414	2522.0791016	2497.0791016	2908.22998	3910.5932617
2522.27002	2522.15918	2497.15918	2908.22998	7417.318359
2522.4499512	2522.3391113	2497.3391113	2908.3	5132.92334
2522.75	2522.63916	2497.63916	2908.49	3161.429199
2523.1298828	2523.0187988	2498.0187988	2908.6101074	6321.5517578
2523.3100586	2523.1989746	2498.1989746	2908.6699219	6020.4267578
2523.459961	2523.348877	2498.348877	2908.6899414	14966.9638672
2523.77002	2523.6589355	2498.6589355	2908.8300781	4422.5327148
2523.969971	2523.8588867	2498.8588867	2908.959961	3082.6884766
2524.25	2524.1386719	2499.1386719	2909.1298828	3293.96167
2524.5800781	2524.46875	2499.46875	2909.25	5492.762207
2525.0600586	2524.94873	2499.94873	2909.5700684	2999.6848145
2525.75	2525.6384277	2500.6384277	2910.0700684	2758.1083984
2525.8300781	2525.7185059	2500.7185059	2910.0900879	8091.7114258
2525.9299316	2525.818359	2500.818359	2910.1699219	2499.902832
2525.9499512	2525.8383789	2500.8383789	2910.1899414	1998.845459
2526.0600586	2525.9484863	2500.9484863	2910.25	3664.5498047
2526.1298828	2526.018311	2501.018311	2910.3300781	1742.89563
2526.280029	2526.168457	2501.168457	2910.4399414	2731.61084
2526.4399414	2526.328369	2501.328369	2910.530029	3548.0859375
2526.459961	2526.3483887	2501.3483887	2910.5600586	1332.5635986
2526.719971	2526.6083984	2501.6083984	2910.76001	2602.2573242
2526.969971	2526.8581543	2501.8581543	2910.969971	2379.95459
2527.3300781	2527.2182617	2502.2182617	2911.25	2570.3886719
2527.4	2527.2880859	2502.2880859	2911.3300781	1748.0983887
2527.530029	2527.4182129	2502.4182129	2911.4199219	2894.8796387
2527.6	2527.4882813	2502.4882813	2911.5	1748.9897461
2527.99	2527.87793	2502.87793	2911.8100586	2513.46167
2528.290039	2528.1779785	2503.1779785	2912.0700684	2308.7133789
2528.49	2528.37793	2503.37793	2912.219971	2666.1088867
2528.7	2528.587891	2503.587891	2912.4099121	2209.453125
2529.1	2528.9880371	2503.9880371	2912.709961	2667.7365723
2529.1298828	2529.0178223	2504.0178223	2912.72998	2973.8918457
2529.209961	2529.0976563	2504.0976563	2912.780029	3198.1525879
2529.26001	2529.1477051	2504.1477051	2912.8300781	1998.845459
2529.5600586	2529.4477539	2504.4477539	2913.02002	3157.4624023
2529.8898926	2529.7775879	2504.7775879	2913.3	2356.3071289
2529.9199219	2529.8076172	2504.8076172	2913.3	2713.2849121
2530.27002	2530.1577148	2505.1577148	2913.5800781	2498.94043
2530.3	2530.1877441	2505.1877441	2913.5900879	5996.5361328
2530.3500977	2530.237793	2505.237793	2913.6201172	3331.4089355
2530.5500488	2530.4375	2505.4375	2913.8	2224.1147461
2531.3898926	2531.2773438	2506.2773438	2914.4399414	2624.3427734
2531.49	2531.3774414	2506.3774414	2914.540039	1998.845459
2531.8701172	2531.7573242	2506.7573242	2914.8300781	2621.8007813
2532	2531.887207	2506.887207	2914.9099121	3251.70752
2532.530029	2532.4172363	2507.4172363	2915.3601074	2353.2739258
2533.6	2533.487061	2508.487061	2916.1298828	2780.2419434
2533.72998	2533.6169434	2508.6169434	2916.209961	3242.0297852
2533.780029	2533.6669922	2508.6669922	2916.26001	1998.845459
2533.9499512	2533.8369141	2508.8369141	2916.3701172	3084.692627
2534.01001	2533.8969727	2508.8969727	2916.4199219	2410.0910645
2534.280029	2534.166748	2509.166748	2916.6599121	2251.13623
2534.3601074	2534.2468262	2509.2468262	2916.7	3997.690918
2534.3898926	2534.2766113	2509.2766113	2916.709961	5947.7836914
2535.1699219	2535.056641	2510.056641	2917.3200684	2556.496582
2535.6101074	2535.496582	2510.496582	2917.6298828	2839.8605957
2535.6599121	2535.5463867	2510.5463867	2917.6699219	2486.3686523
2535.6799316	2535.5664063	2510.5664063	2917.6899414	1998.845459
2535.8100586	2535.6965332	2510.6965332	2917.790039	2604.7006836
2535.8300781	2535.7165527	2510.7165527	2917.790039	5314.003418
2535.8898926	2535.7763672	2510.7763672	2917.8200684	3981.4399414
2536.52002	2536.4064941	2511.4064941	2918.4	2173.046875
2536.6499023	2536.536377	2511.536377	2918.52002	2161.3532715
2536.8500977	2536.7363281	2511.7363281	2918.719971	2001.2277832
2537	2536.88623	2511.88623	2918.9199219	1498.4803467
2537.3100586	2537.196289	2512.196289	2919.1799316	2385.7331543
2537.4099121	2537.2961426	2512.2961426	2919.3100586	1533.8232422
2537.49	2537.376221	2512.376221	2919.4199219	1456.859131
2537.540039	2537.42627	2512.42627	2919.49	1427.7467041
2537.6101074	2537.4963379	2512.4963379	2919.6	1274.751709
2537.6599121	2537.5461426	2512.5461426	2919.6799316	1246.8953857
2537.969971	2537.855957	2512.855957	2919.9299316	2478.979248
2538.0700684	2537.9560547	2512.9560547	2920.0800781	1332.5635986
2538.1201172	2538.0061035	2513.0061035	2920.1799316	1004.204651
2538.2	2538.0859375	2513.0859375	2920.27002	1771.3345947
2538.27002	2538.1560059	2513.1560059	2920.3798828	1274.751709
2538.3500977	2538.236084	2513.236084	2920.49	1453.7056885
2538.4299316	2538.315918	2513.315918	2920.6201172	1226.3084717
2538.7	2538.5859375	2513.5859375	2920.8601074	2251.13623
2539.01001	2538.8959961	2513.8959961	2921.1101074	2478.979248
2539.0600586	2538.9460449	2513.9460449	2921.209961	1001.8079834
2539.24	2539.1257324	2514.1257324	2921.3701172	2249
2539.3100586	2539.195801	2514.195801	2921.49	1168.311279
2539.3898926	2539.2756348	2514.2756348	2921.5900879	1594.20105
2539.4399414	2539.3256836	2514.3256836	2921.6799316	1113.4151611
2539.6699219	2539.5556641	2514.5556641	2921.9	2092.01416
2539.8200684	2539.705811	2514.705811	2922.0900879	1578.0358887
2540.25	2540.1357422	2515.1357422	2922.459961	2323.3374023
2540.3601074	2540.24585	2515.24585	2922.5700684	2003.1812744
2542.1799316	2542.0651855	2517.0651855	2924	2544.6472168
2542.24	2542.1252441	2517.1252441	2924.1	1199.307251
2542.3100586	2542.1953125	2517.1953125	2924.22998	1078.2762451
2542.3400879	2542.2253418	2517.2253418	2924.3	859.5717163
2542.5700684	2542.4553223	2517.4553223	2924.530029	1998.7949219
2542.6398926	2542.5251465	2517.5251465	2924.6599121	1074.519165
2542.9	2542.7849121	2517.7849121	2924.9199219	2000.6345215
2542.9199219	2542.8049316	2517.8049316	2925	499.7113647
2542.969971	2542.85498	2517.85498	2925.1	999.422729
2543.1799316	2543.0649414	2518.0649414	2925.3	2098.8486328
2543.6298828	2543.5148926	2518.5148926	2925.719971	2142.9428711
2543.6599121	2543.5449219	2518.5449219	2925.77002	1199.307251
2544.290039	2544.1748047	2519.1748047	2926.3601074	2135.2927246
2544.3200684	2544.204834	2519.204834	2926.4399414	751.8045654
2544.4199219	2544.3046875	2519.3046875	2926.5500488	1812.7001953
